entity,P2963
Q39212,585
Q44519,38266
Q46926,61124
Q41142,11191
Q5354,19162
Q19330,17290
Q37160,45726
Q116883929,60206
Q117313915,437571
Q117464824,9757
Q125598,248124
Q131324,179992
Q172140,12619
Q221771,25835
Q238140,30095
Q273385,31845
Q275188,23509
Q271423,138825
Q275601,39237
Q297794,14211
Q318736,4411824
Q320445,16155193
Q326815,34879
Q327526,19929
Q328745,81961
Q332693,74600
Q333692,324141
Q335337,167310
Q337373,64177
Q348522,442937
Q352963,29611
Q362217,159496
Q355762,167836
Q356546,38721
Q363927,484376
Q364153,334711
Q372313,25591
Q432239,56974
Q443820,7581
Q438024,28509
Q450923,67406
Q444806,22832
Q469565,250313
Q168441,22493
Q180328,167572
Q193857,22583
Q186042,23458
Q190379,2408
Q208582,2686
Q241676,90942
Q230795,16575
Q234604,21798
Q254738,131708
Q259956,12034
Q264699,37075
Q265762,19038
Q274348,34291
Q298025,18015
Q298703,10547
Q298761,10366
Q309829,22075
Q314981,152659
Q318506,138207
Q311644,399
Q312628,36808
Q316607,2578
Q356639,21477
Q358312,22645
Q369632,21318
Q362638,30240
Q380221,17674
Q379762,28345
Q443681,8596
Q437174,38030
Q442505,233383
Q446747,4024
Q451808,27694
Q470282,12469
Q460414,194243
Q468550,20248
Q504303,108844
Q556998,30891
Q557774,179515
Q582476,135759
Q645390,87189
Q637580,118588
Q651763,37806
Q695702,12447
Q704746,151838
Q978171,96150
Q980046,1563
Q1077554,119158
Q2347529,6114
Q2465776,15393
Q2778254,128673
Q3046390,119795
Q3138815,110153
Q3399847,131250
Q3431527,8861
Q3504943,11125
Q3510225,18752
Q4078700,116065
Q4354666,158504
Q4466203,103167
Q4757251,9048
Q4766601,9915
Q4768755,100918
Q5364985,10074
Q6097538,126582
Q1035,12793
Q5878,13450
Q19015,40381
Q40826,18317
Q44646,1399
Q47152,11139
Q51488,179165
Q66787,848740
Q82006,47030
Q92025,596949
Q93137,89330
Q105118,9068
Q106083,5416264
Q131805,42738
Q152824,7907
Q188987,9226
Q216813,6255
Q211893,10896
Q234392,68144
Q232260,10890
Q261962,8694
Q281235,83082
Q276421,102920
Q299161,71956
Q314553,4338
Q315683,8113
Q316802,6417
Q317877,44089
Q321077,47633
Q333719,5091
Q351222,69377
Q440100,6404
Q433585,10987
Q449279,53501
Q525760,43028
Q537141,6268
Q542777,72678
Q546511,10330
Q573818,100327
Q645362,8650
Q712469,6176
Q714485,48960
Q888084,56630
Q913403,54475
Q1240467,57736
Q1320489,8688
Q1778315,43136
Q1905898,111408
Q2086185,7372
Q2756210,10003
Q2781362,5065
Q3090225,42936
Q3341353,100577
Q3508733,6560
Q4568372,45465
Q4762469,62358
Q4766642,11162
Q4859213,43904
Q5026660,53760
Q5044537,5325
Q5243582,56607
Q5262068,52853
Q5496045,65217
Q5572857,101566
Q5683688,9464
Q6139144,49105
Q6147398,454450
Q6297172,6346
Q6306433,9972
Q6710079,61792
Q7336683,43234
Q7792607,43391
Q15439224,938344
Q17326013,7038070
Q46606400,43842
Q54867730,541020
Q60578904,98793
Q34743,6989
Q46706,7689
Q46739,7469
Q51489,51170
Q124303563,1102100
Q74664,474989
Q75945,2860710
Q76412,45787
Q76534,39036
Q78706,357561
Q80137,4191
Q82104,2565
Q86179,3418124
Q86417,298438
Q89900,474642
Q128771,40651
Q184622,29952
Q213562,28903
Q234663,42927
Q237242,39738
Q238124,2493
Q270487,41814
Q295015,35668
Q310800,29365
Q311729,50196
Q317142,44709
Q319746,25864
Q339577,4845
Q379580,5297
Q454836,23988
Q77482,113052
Q73356,20284
Q101740,218981
Q103114,32878
Q110436,12581
Q151872,15496
Q195616,17287
Q207036,81466
Q230598,25022
Q238295,23280
Q238438,21158
Q242051,62338
Q257911,159918
Q265603,57462
Q276260,177735
Q318399,20524
Q310953,27281
Q333521,21559
Q356965,88420
Q357470,65318
Q360383,788396
Q361617,988142
Q364315,92885
Q365808,3013848
Q366091,243991
Q366266,18411
Q373435,2743221
Q376071,25205
Q380900,12995503
Q380784,57057
Q438241,8105
Q434160,86154
Q435402,61165
Q437516,24844
Q439370,440587
Q440073,5125
Q446090,445599
Q446941,38631
Q446973,43989
Q448150,235588
Q455495,25375
Q463279,42110
Q505466,32851
Q533971,9891
Q508259,36764
Q509002,20598
Q510921,28718
Q536426,140547
Q518455,28937
Q518748,41500
Q531563,32005
Q562117,37406
Q684748,19739
Q721999,18292
Q710973,84727
Q741671,8367
Q739742,155829
Q726529,34614
Q764800,11078
Q838661,8589
Q860387,108080
Q922795,38312
Q938710,81037
Q1061473,164478
Q1132008,40236
Q1134356,18539
Q1169248,998556
Q1176073,161893
Q1389731,109299
Q1395866,30091
Q1378729,146602
Q1398332,21508
Q1558368,9844
Q1659739,8878
Q1659427,101881
Q1642211,6876
Q1673551,86318
Q1841816,86560
Q2070360,12898
Q2439343,18170
Q2603691,21911
Q2664403,8933
Q2905220,37101
Q3085787,312961
Q4460327,222347
Q5497187,143143
Q6779339,10006
Q11341878,34513
Q12688844,728031
Q16482786,111470
Q38774420,7278578
Q47113286,191508
Q687,29837
Q39829,3389
Q49747,142051
Q52207,18514
Q111034436,3743
Q112518774,380667
Q117256246,106186
Q117841720,190486
Q472613,45542
Q481824,3935881
Q523653,61237
Q524567,59419
Q528826,16002
Q560878,101108
Q602278,54393
Q654730,11781
Q706935,46130
Q982401,21578
Q1122303,96113
Q1174539,5786
Q1189056,29064
Q1240177,4829
Q1292432,12532
Q1326764,8925
Q1366759,15924
Q1392021,40285
Q1452807,19982
Q1740804,26724
Q1909611,31688
Q2026871,6575
Q2100107,22542
Q2114480,63670
Q2413249,29539
Q2436555,190637
Q2851627,63116
Q2853667,47693
Q2898397,51054
Q2966206,180358
Q3110601,18434
Q3163258,20436
Q3243146,16902
Q3278184,27313
Q3320920,184353
Q3328193,35391
Q3376617,59543
Q3436679,438041
Q3528626,27017
Q3675522,43971
Q3754140,35821
Q3981664,43633
Q4160173,44782
Q4392560,344899
Q5045414,27621
Q5239591,44312
Q5241080,47147
Q5241077,60343
Q5339727,280734
Q5429293,2915999
Q5524719,23651
Q5928154,48224
Q6211520,22405
Q6309936,8161
Q6660067,21944
Q6984057,23798
Q7110994,38951
Q7350138,508552
Q7648271,34940
Q12698622,6397903
Q15515366,182839
Q47117764,261862
Q65275221,2905439
Q41155,77989
Q39658,1475733
Q61522,11466
Q104829571,70200
Q157313,42357
Q2829932,353156
Q3085338,37662
Q6557819,22150
Q6830944,127517
Q7285806,168903
Q16012272,38214
Q16145816,13958
Q20876484,2903
Q23060989,1478384
Q28334249,52881
Q63606421,30863
Q1402,29227
Q69192728,60073
Q105489202,157561
Q112361985,8115
Q72717,86175
Q80321,8875
Q86514,120414
Q77024,18793
Q105994,39402
Q128790,9693
Q123216,134770
Q132701,11562
Q130779,1858
Q158813,8179
Q153700,25545
Q154211,3367032
Q155106,40398
Q157282,3357604
Q158394,35208
Q161933,37848
Q166922,166775
Q76483,7906
Q78074,714573
Q2887093,54993
Q5417009,62158
Q59521507,53354
Q112506410,60454
Q314771,4489
Q314929,5561
Q321466,27944
Q372737,40563
Q435326,28574
Q440569,61277
Q443953,5882
Q445511,55589
Q457601,24892
Q460109,39194
Q469656,493232
Q534861,5544
Q707796,23419
Q761466,22987
Q944204,47391
Q1236969,42937
Q1303988,46540
Q1353956,28517
Q1363986,44727
Q1678883,38537
Q1653062,180326
Q1857523,57814
Q1981210,52005
Q1991026,2776
Q2305628,26068
Q2377808,46474
Q2583271,17390
Q3018271,52924
Q3048767,27423
Q3123894,530678
Q3052446,22548
Q3284217,63533
Q3530894,44415
Q3643246,56067
Q4099427,429504
Q4421078,668233
Q4793993,37836
Q4710834,34298
Q4892902,45085
Q4893728,55758
Q5258640,31255
Q5290658,58434
Q5231759,18516
Q5232414,32665
Q5372045,24534
Q6171002,24825
Q6271233,3041
Q6369700,4057
Q6396411,17019
Q6780491,60279
Q6792696,26993
Q6834335,58856
Q6774606,87305
Q7151792,406864
Q7364170,51315
Q7347737,3917556
Q7348129,231948
Q7352573,15016
Q7407449,25551
Q7804508,50787
Q9030106,38181
Q12810657,30927
Q13377685,57729
Q15451304,268529
Q28529408,52198
Q59522676,25439
Q93447178,22089
Q104638814,151154
Q104814935,6542341
Q114860,72863
Q123273,13199
Q165121,107580
Q179122,9327
Q186485,7147
Q229403,7116
Q238823,99836
Q255339,8719
Q268495,8841
Q311744,10289
Q315024,12555
Q340016,6468
Q366532,137708
Q380443,158868
Q448246,140688
Q489193,16147
Q515845,72120
Q547794,7849
Q551252,10378
Q650991,16461
Q705090,11575
Q708581,29998
Q709295,101070
Q727079,23704
Q732513,384602
Q72334,3534
Q82032,9533
Q76435,30725
Q84423,29357
Q135303,3027913
Q118969,107298
Q144090,4477395
Q144391,5833829
Q150651,22782
Q131149,10264
Q138243,107891
Q152441,123318
Q167475,982021
Q159876,30381
Q170596,2875209
Q183397,199992
Q208869,3347
Q189307,11186
Q216160,52112
Q235354,38185
Q237194,4714
Q237687,28244
Q238970,28229
Q241903,22485
Q263552,30114
Q274941,43835
Q275633,26875
Q277575,39847
Q272211,23138
Q272706,18067
Q295406,3619
Q275979,292578
Q310379,3075
Q290502,37165
Q311671,3780
Q298651,32498
Q314843,11577
Q315343,15516
Q318429,1439
Q318431,33031
Q332357,16987
Q336519,12940
Q356275,183180
Q433464,17082
Q537473,18312
Q548323,29133
Q552255,26874
Q560687,20369
Q606557,3362
Q682356,28595
Q711495,101533
Q713824,30698
Q937610,37218
Q943273,12608
Q952868,106329
Q1216185,190967
Q1318617,127901
Q1394609,28024
Q2524132,210683
Q2528543,3783
Q2658909,27837
Q2678589,27421
Q2762956,313726
Q2896906,9586
Q3267059,16577
Q4727121,93133
Q4739593,19530
Q5236250,23977
Q5236528,10711
Q5717932,181576
Q6143871,32643
Q6206118,18819
Q6252420,9339
Q6678704,2614
Q6753111,1054408
Q6765167,13195
Q6847964,23563
Q7181762,13507
Q7319279,9764
Q7610339,9431
Q13582412,33154
Q9312,11038
Q9696,3047
Q105958889,119068
Q107287578,101985
Q108761820,96402
Q109848007,143176
Q112450979,101510
Q76414,64280
Q70560,148433
Q129187,50783
Q174438,63111
Q181667,28525
Q201221,39451
Q234621,21930
Q268522,70642
Q434997,548551
Q443398,235275
Q462169,71383
Q460323,26819
Q468048,55044
Q524782,57672
Q611586,72322
Q613846,875215
Q717658,30744
Q809078,54678
Q1072531,64753
Q1251336,44559
Q1176873,130738
Q1180362,181043
Q1343524,56047
Q1420273,72926
Q2357010,105839
Q2452239,90170
Q3067654,109692
Q3123126,57798
Q3321311,706269
Q3702879,1343790
Q4394477,36122
Q4706752,68794
Q4718581,158735
Q4756623,63095
Q4769063,5833
Q5353239,66403
Q5431051,341199
Q6120237,74640
Q6668190,32871
Q7188520,53515
Q7982715,99650
Q9202696,108353
Q16984625,3077490
Q21037378,6436165
Q22116726,560222
Q28382497,1402841
Q47117576,9516
Q47111487,118598
Q50276350,1336834
Q56000872,43258
Q56433871,70887
Q1203,19968
Q73036217,144147
Q79089858,506091
Q107112914,4343071
Q112521956,141361
Q112627822,78849
Q115198155,109955
Q117305128,412117
Q117775165,307148
Q963015,58411
Q83158,23993
Q132695,533521
Q184440,52683
Q270800,8276
Q315069,14078
Q378882,34065
Q442447,148470
Q442330,53241
Q454984,1029167
Q483344,5594119
Q503497,90820
Q494036,27940
Q507991,38840
Q520892,76085
Q520723,10317
Q528593,50743
Q531194,1238024
Q659946,118175
Q709751,92064
Q728525,52833
Q734092,35327
Q765050,32693
Q1077057,48308
Q1173519,93092
Q1173398,83308
Q1251926,8885
Q1422563,29676
Q1700390,44551
Q1912232,18741
Q1797831,113195
Q1850512,39704
Q2390810,11636
Q2427599,12180
Q2491621,24820
Q2713692,133505
Q2919575,34532
Q3038032,23895
Q3166199,58915
Q3335610,22547
Q3376977,98347
Q3416087,46051
Q3629624,1901152
Q4355826,19590
Q4521762,12728
Q4724974,92891
Q4894938,25471
Q5052697,361963
Q5107373,98362
Q5145353,15218
Q5237116,27641
Q5213207,1001566
Q5365550,16091
Q5993089,62166
Q6144766,10962
Q6141832,114096
Q6144348,142129
Q6828316,9933
Q6794540,83234
Q7143881,8597
Q7173169,57741
Q7383228,16215
Q7326460,122776
Q7380266,29451
Q7608385,28006
Q8003474,105639
Q11326950,19467
Q15099368,260130
Q20497769,13374
Q23062446,78797
Q28913832,275476
Q41720521,46938
Q42301487,312408
Q47112571,69597
Q54803712,22628
Q56138282,18011
Q60029736,18814
Q41513,13453
Q95208970,104085
Q97128578,16660
Q97129464,205545
Q100245440,304812
Q105899902,11287
Q107061430,1607067
Q108334354,175024
Q111191772,31034
Q115211962,50066
Q118106912,127938
Q118878446,25102
Q153020,36647
Q188388,22496
Q213195,31631
Q218690,15957
Q230539,8523946
Q234765,61637
Q234928,9860453
Q237948,933674
Q243757,7863309
Q238702,33297
Q266205,30748
Q276607,65783
Q268992,36103
Q279305,32590
Q290374,95863
Q298521,7675
Q315362,31425
Q352059,19697
Q366150,3441
Q433789,14670
Q441214,12942
Q469250,115691
Q509662,10029
Q526927,16204
Q541088,8988
Q533706,175035
Q551487,26335
Q609457,19733
Q706665,18499
Q736137,7025
Q761573,190887
Q920996,13072
Q976059,65471
Q1239474,159090
Q1369224,18454
Q1395048,126597
Q1631732,12837
Q2347007,24759
Q2372265,35090
Q2502233,16422
Q2622356,134743
Q2896513,203793
Q3008988,7008524
Q3057265,144655
Q3193980,80667
Q3310565,57444
Q3442614,6557540
Q3555416,36347
Q3732112,31712
Q4726235,34423
Q5230609,106062
Q5379832,1038997
Q6377227,2780
Q6832141,182061
Q6850960,26946
Q7281906,116286
Q7609900,90414
Q8006066,210582
Q8066584,636175
Q11297559,81864
Q15837063,104510
Q47117705,168775
Q54805521,127645
Q640807,12589
Q711031,9883
Q713590,72837
Q866780,7985
Q910123,55708
Q1268581,11645
Q1338953,61248
Q1372878,56625
Q1385758,57721
Q1681046,63969
Q1788781,6583
Q3079096,98718
Q3930018,10524
Q4706533,95674
Q4756569,6836
Q4977173,61657
Q5742283,9263
Q6111963,95329
Q6376554,76459
Q6865038,63608
Q15437208,11036
Q15452963,8048
Q15649474,965819
Q58050546,64206
Q6530,10991
Q22686,676
Q23368,66699
Q44336,7745
Q79089587,93910
Q105480247,54662
Q113489539,56095
Q84386,7291
Q93166,6343
Q95113,9497
Q149127,6800
Q138882,44128
Q158878,8088
Q213482,8407795
Q213954,5105573
Q219784,8166
Q236958,74572
Q231841,11654
Q244390,7285
Q272076,9355
Q273034,5350
Q298234,8685
Q380983,80760
Q384481,47991
Q444362,90780
Q446687,67482
Q465222,6323
Q506949,6228
Q526744,5369
Q527146,11218
Q542634,5684
Q601304,40983
Q797647,110570
Q822286,12808
Q1468771,123511
Q1544958,12949
Q1683201,9890
Q1822255,75334
Q1921661,88685
Q2567763,55049
Q2571161,130894
Q2577687,126502
Q3045098,67393
Q3051227,7549
Q3064461,5339
Q3272933,4740
Q3218057,36409
Q4746974,101131
Q4890606,96767
Q5363184,73450
Q5983382,7971
Q6143473,44927
Q6178766,127176
Q6239514,69460
Q6376398,121585
Q6552672,69172
Q6760363,1102077
Q6793459,70190
Q7158070,3516
Q7609341,96300
Q15456923,9930
Q19661729,509654
Q54805823,127474
Q448,11004
Q19074,38041
Q79086759,10487
Q111008380,93623
Q112764091,74333
Q120574258,67437
Q73657240,58907
Q768776,2745
Q787176,128730
Q793985,30378
Q861482,16218
Q961640,121849
Q983431,83714
Q977651,28756
Q983249,16272
Q1241759,18684
Q1264643,3541
Q1334139,12437
Q1356200,14989
Q1381788,8750
Q1380476,10038
Q1395538,8258
Q1400307,8146
Q1566314,30854
Q1896281,31468
Q1945820,16208
Q2408506,33505
Q2604952,24678
Q2852984,33034
Q2886798,38689
Q3110553,8109
Q3183416,72451
Q3296204,84847
Q3438076,125790
Q3783074,13288
Q4412539,13229
Q4495555,37202
Q5045436,19053
Q5108570,179712
Q5528244,13795
Q5544412,13705
Q5778040,3170357
Q5938680,38219
Q5983162,681695
Q6192939,67262
Q6284686,65864
Q6285143,18230
Q6456568,93030
Q6513521,126764
Q6984190,19564
Q7145725,26250
Q7287492,13558
Q7353723,867003
Q7383132,154108
Q7388703,693326
Q7982650,19930
Q11685333,38992
Q11924372,167896
Q15462880,68252
Q16251038,19390
Q16266815,25666
Q19280590,6438706
Q19357336,13375
Q23713807,8185
Q29871142,22623
Q44933988,8098
Q47116136,198051
Q47123565,177078
Q47114652,167568
Q47125320,126664
Q61157821,110139
Q16473,7103
Q27167,10537
Q38082,8164
Q60477,102620
Q95832581,8755
Q99438698,136947
Q112363423,23893
Q112428661,92650
Q114458020,198722
Q123991309,240683
Q76430,67848
Q78514,57432
Q80938,80453
Q84258,6685
Q86171,6421764
Q167821,5657
Q176246,61788
Q182870,12605
Q185714,11072
Q204168,11746
Q222708,108940
Q258431,85848
Q273209,7540
Q318845,9629
Q331101,87106
Q335232,12584
Q348603,8222
Q355879,12540
Q365664,5622
Q434695,9072
Q440793,6259
Q442643,10894
Q446605,12542
Q532757,74642
Q558085,72770
Q559409,8516
Q11310780,75584
Q16981696,79170
Q18744609,195197
Q20462220,5820134
Q28003046,52850
Q47127546,5400629
Q9711,228089
Q44490,24706
Q9061,7084
Q41223,7902
Q8312,43868
Q43216,114041
Q124326400,10041
Q55416462,226681
Q55715563,78180
Q61078,1860
Q22277138,36975
Q51570527,176855
Q105407165,23599
Q116786897,11971
Q125455717,266550
Q435475,133333
Q3247864,162409
Q7129234,152327
Q7704750,315223
Q37767,18540
Q155845,8051
Q80596,8120
Q95099,60177
Q106265,95199
Q71473,35646
Q102071,45230
Q96701,127409
Q207359,20842
Q211514,1028349
Q211542,353038
Q107002,11315
Q214953,203818
Q215562,18943
Q216135,108377
Q216466,12551
Q131549,73177
Q133855,66522
Q231603,10983
Q242643,8730
Q253561,16036
Q270204,27528
Q193670,37728
Q179025,5228
Q287752,29527
Q188117,20850
Q319169,16881
Q325714,150252
Q233956,13093
Q273790,26256
Q352346,23561
Q366643,8924
Q292071,137902
Q309716,29880
Q313673,36332
Q317491,16024
Q336565,7471
Q327637,1093460
Q365423,465498
Q365672,6880858
Q371600,847789
Q384594,809936
Q372505,108281
Q357065,10214
Q395240,311352
Q366695,35188
Q452299,88231
Q441537,1130926
Q455968,11882
Q456855,6429
Q458614,37055
Q471546,60888
Q464960,11271
Q505164,136007
Q513883,60636
Q539247,82540
Q575948,58826
Q616446,9383
Q706272,33404
Q724571,190431
Q736990,39256
Q881277,10327
Q930197,52113
Q982133,26771
Q983434,35332
Q1026532,27779
Q1064454,7130
Q1153825,56176
Q1174985,82991
Q1368527,14002
Q1602604,592829
Q2177776,12867
Q2329943,36511
Q2374171,71922
Q2451348,6942
Q2978887,64709
Q3029392,32915
Q3217141,23573
Q3378970,31120
Q3505617,49276
Q3703224,82991
Q4118422,79146
Q4177760,160069
Q4664450,55316
Q4707098,203365
Q4756564,13743
Q5534498,41855
Q7498774,99888
Q101809,403480
Q133657,72843
Q294992,201246
Q319839,39839
Q356537,49757
Q378639,37712
Q380214,78176
Q440185,71096
Q457177,43393
Q526185,64015
Q526219,52834
Q530588,562081
Q531360,971666
Q532429,52989
Q533400,54493
Q534599,48888
Q535733,1876666
Q537057,5095
Q544397,383721
Q546044,260716
Q551589,1003929
Q552855,142410
Q555545,151000
Q561401,114722
Q771280,40820
Q913061,38120
Q917004,162326
Q963727,13974
Q991543,22809
Q1028373,18282
Q1189442,86458
Q1230705,70365
Q1346691,23559
Q1380092,46603
Q1515260,309624
Q2324126,38506
Q2442615,16541
Q2471163,105359
Q2848844,1436600
Q3054299,2171051
Q3100609,125695
Q4177824,47810
Q4942268,51467
Q6152472,83378
Q6389389,149169
Q6474003,324620
Q6808023,113936
Q7029001,22935
Q7173337,51645
Q7343629,89565
Q7635852,8581
Q7942848,142799
Q16206761,202596
Q19325030,182460
Q47111854,353341
Q55694398,180620
Q56742796,107548
Q7331,49575
Q43423,12452
Q95333830,3058991
Q115174947,57120
Q112434604,467255
Q55400,4263
Q81731,4739
Q96779,152536
Q160263,34031
Q185085,25536
Q229184,5229166
Q233566,17061
Q233911,15241961
Q233911,20748614
Q234519,27500
Q234989,5246
Q237196,4633123
Q239117,39098
Q240485,430930
Q242162,23503
Q242530,5209023
Q270601,247143
Q273187,14141
Q290491,34329
Q295073,1977
Q295516,20105
Q316785,32699
Q347691,18541
Q378098,16697
Q381920,13424
Q428755,31232
Q430523,30757
Q456473,4428
Q504319,52115
Q531273,15537
Q534376,202960
Q557730,140720
Q579324,36129
Q608512,27397
Q712596,29085
Q721578,14079
Q1173362,33047
Q1210538,133957
Q115781597,89881
Q116242642,1330133
Q117788389,933325
Q71461,176408
Q95026,63879
Q97142,195583
Q91059,222635
Q195390,29110
Q270879,72888
Q273001,29581
Q188440,128499
Q211731,47718
Q207672,191362
Q216896,33503
Q230586,4694
Q243027,10518
Q268024,42469
Q312637,80083
Q318488,33564
Q322369,64565
Q442679,9388
Q457450,75516
Q463319,18486
Q394628,54235
Q523247,12622
Q538057,16391
Q457608,38550
Q544207,25413
Q550614,76471
Q551776,291517
Q552484,2935974
Q562556,61797
Q583264,217514
Q704498,26272
Q568506,345532
Q649667,14085
Q716359,10116
Q721345,25027
Q768106,34713
Q773042,89821
Q765755,24827
Q1162117,20575
Q1238602,76812
Q1340698,14461
Q1379443,16865
Q1444345,73422
Q1704415,140287
Q1649511,45142
Q2085146,238787
Q2438434,18868
Q2477472,87306
Q3178822,17055
Q3543777,18451
Q3813962,62480
Q3849559,29534
Q4353423,91482
Q4413097,31683
Q4769087,141572
Q4960869,39304
Q5235976,19111
Q5359048,19126
Q5976660,200856
Q6397780,73187
Q7348853,121701
Q7351003,25674
Q15063002,31412
Q57317144,49682
Q60462277,69059
Q62634908,254543
Q11998,55653
Q16345,43887
Q18243,249232
Q42028,300355
Q42747,39326
Q47478,80592
Q62493,157460
Q9191,36556
Q25191,3044804
Q44331,38658
Q41523,31015
Q62134,33998
Q87256216,6420593
Q93387707,107137
Q97930223,1048542
Q102430555,33714
Q107567751,108518
Q112356554,6555339
Q124062289,35229119
Q66732,438909
Q113022,81189
Q120432,100439
Q155087,44061
Q234579,22694
Q237420,16290
Q237555,25334
Q241609,12175
Q245407,16904
Q254041,143910
Q274802,50868
Q275012,5599
Q1356507,490646
Q1682606,13650
Q2063290,51484
Q2426488,36341
Q2481988,146374
Q3262682,15874
Q3381868,13608
Q3754645,29182
Q3787242,28398
Q3854221,47104
Q4148979,27325
Q4261025,56429
Q5229232,15734
Q5363069,138702
Q5363086,45840
Q5528217,14517
Q5702305,49193
Q6194939,18854
Q6384274,21770
Q6769577,13561
Q6773494,32231
Q7421817,19093
Q10314172,153423
Q47125612,1466817
Q65084444,26872
Q7241,36913
Q9327,18791
Q37577,30510
Q38573,50013
Q57619,5140
Q117156963,175375
Q84186,36507
Q121995,182985
Q184226,13009
Q256639,54939
Q258715,227648
Q321097,27398
Q326830,44393
Q448425,12504
Q462138,8591
Q358983,21313
Q359548,2617
Q467817,33451
Q372182,10336
Q485772,30384
Q504923,16639
Q430276,277706
Q441935,953612
Q433201,59746
Q441603,52468
Q443830,44003
Q455228,25376
Q455410,782450
Q457856,24401
Q458247,767633
Q459135,651877
Q460075,455176
Q461000,416018
Q463030,95739
Q464656,138150
Q465326,132369
Q467614,417258
Q468699,649854
Q470133,99606
Q471328,1265253
Q472623,1057257
Q478068,41942
Q483344,13541998
Q483344,13919686
Q483344,21919225
Q483344,2735940
Q483344,3413060
Q513321,38651
Q639041,10209
Q543798,148592
Q643086,123376
Q552911,31321
Q709723,12144
Q637306,5922
Q738114,88386
Q764937,26050
Q903632,55123
Q966679,41013
Q981997,70514
Q1028115,34906
Q1173524,27231
Q1176577,2849
Q1098121,227996
Q1252408,210682
Q1170695,72858
Q1175302,27874
Q1274616,15438
Q1338286,9921
Q1387224,8080
Q1275851,1002562
Q1392121,191636
Q1446797,93353
Q1362634,8002
Q1353673,12076
Q1395915,11298
Q1727806,79583
Q1740091,16967
Q2107754,236066
Q2742392,69501
Q3807785,12671
Q4727209,716992
Q4952797,72860
Q4977284,23056
Q5545416,19476
Q5810015,50570
Q6152259,20838
Q6181814,48878
Q6230818,283208
Q6255067,10177
Q6396015,168867
Q6808715,13589
Q7301942,175329
Q7809162,238391
Q10315519,108196
Q11921814,36405
Q15434847,136829
Q16115923,68717
Q47112481,81698
Q47117951,87016
Q4724,14524
Q5679,44407
Q18404,26978
Q57410,230475
Q60074,2000523
Q111670512,349214
Q121035219,40136
Q1741673,118250
Q1987300,47792
Q3610720,53974
Q4405331,10493
Q4766714,19417
