entity,P172
Q1360009,Q1515972
Q11937719,Q1509140
Q19998078,Q1520098
Q61071000,Q1480041
Q110007882,Q1075293
Q105330482,Q678551
Q106412571,Q678551
Q111272114,Q678551
Q5461886,Q678551
Q58218702,Q678551
Q63874775,Q678551
Q98590636,Q682808
Q121472930,Q690869
Q115203929,Q1200528
Q1190319,Q678551
Q1685876,Q678551
Q2395333,Q678551
Q3188035,Q678551
Q5386029,Q678551
Q6513524,Q678551
Q6808626,Q678551
Q27671191,Q678551
Q4907992,Q1075293
Q105938698,Q1378555
Q109380045,Q1456870
Q853639,Q1411194
Q16214959,Q1456870
Q3066243,Q1431089
Q60310822,Q1267987
Q60835290,Q1563033
Q229760,Q1242155
Q95886743,Q1156766
Q1815166,Q1673765
Q114254754,Q1737293
Q1877853,Q1737293
Q53340679,Q1752440
Q108581802,Q1784152
Q108582428,Q1784152
Q208117,Q1790886
Q533721,Q1754891
Q546337,Q1760969
Q5734832,Q1421205
Q55241464,Q1790886
Q115542673,Q1242155
Q98593477,Q1808217
Q273001,Q1800513
Q435902,Q1800513
Q5044435,Q1800513
Q12973245,Q1815623
Q12980943,Q1815623
Q17096644,Q1810442
Q28797667,Q1810442
Q124361897,Q1943269
Q124369893,Q1815623
Q124418297,Q1815623
Q447797,Q1937531
Q7982776,Q1940863
Q12988605,Q1815623
Q23935104,Q1825812
Q28036126,Q1898438
Q55219199,Q1850474
Q107494028,Q1293737
Q123814941,Q1293737
Q105886455,Q1411194
Q30639849,Q1413685
Q59660226,Q1790886
Q23695788,Q1365830
Q97523579,Q1945786
Q5110647,Q1945786
Q111063021,Q1790886
Q5531537,Q1146100
Q96349553,Q1411194
Q109544706,Q1369944
Q95696862,Q1956640
Q107139441,Q1956640
Q3635640,Q1983634
Q4704071,Q1956640
Q4900848,Q1983634
Q5312677,Q1983634
Q6505262,Q1983634
Q7426872,Q1983634
Q15113443,Q1983634
Q15527673,Q1983634
Q15724026,Q1983634
Q15724095,Q1983634
Q15724162,Q1983634
Q15724760,Q1983634
Q15724831,Q1983634
Q15724851,Q1983634
Q16344340,Q1983634
Q19361041,Q1983634
Q118131412,Q1945786
Q107086511,Q1983634
Q107086514,Q1983634
Q107086512,Q1983634
Q107086513,Q1983634
Q107086519,Q1983634
Q107086516,Q1983634
Q107086517,Q1983634
Q107086520,Q1983634
Q107086521,Q1983634
Q107086526,Q1983634
Q107086527,Q1983634
Q107086524,Q1983634
Q107086531,Q1983634
Q107086528,Q1983634
Q107086529,Q1983634
Q107086534,Q1983634
Q107086535,Q1983634
Q107086533,Q1983634
Q107086539,Q1983634
Q107086536,Q1983634
Q107086537,Q1983634
Q107086542,Q1983634
Q107086543,Q1983634
Q107086540,Q1983634
Q107086546,Q1983634
Q107086547,Q1983634
Q107086550,Q1983634
Q107086551,Q1983634
Q107086548,Q1983634
Q107086549,Q1983634
Q107086555,Q1983634
Q107086556,Q1983634
Q107086746,Q1983634
Q107086747,Q1983634
Q107086745,Q1983634
Q107086750,Q1983634
Q107086751,Q1983634
Q107086748,Q1983634
Q107086749,Q1983634
Q107086754,Q1983634
Q107086755,Q1983634
Q107086752,Q1983634
Q107086758,Q1983634
Q107086759,Q1983634
Q107086756,Q1983634
Q107086757,Q1983634
Q107086762,Q1983634
Q107086761,Q1983634
Q107086767,Q1983634
Q107086764,Q1983634
Q107086765,Q1983634
Q107086771,Q1983634
Q107086768,Q1983634
Q107086775,Q1983634
Q107086772,Q1983634
Q107086773,Q1983634
Q107086778,Q1983634
Q107086779,Q1983634
Q107086776,Q1983634
Q107086777,Q1983634
Q107086782,Q1983634
Q107086783,Q1983634
Q107086786,Q1983634
Q107086787,Q1983634
Q107086784,Q1983634
Q107086788,Q1983634
Q107086794,Q1983634
Q107086795,Q1983634
Q107086792,Q1983634
Q107086793,Q1983634
Q107086798,Q1983634
Q107086799,Q1983634
Q107086797,Q1983634
Q107086802,Q1983634
Q107086803,Q1983634
Q107086800,Q1983634
Q107086807,Q1983634
Q107086804,Q1983634
Q107086811,Q1983634
Q107086808,Q1983634
Q107086809,Q1983634
Q107086814,Q1983634
Q107086813,Q1983634
Q107086818,Q1983634
Q107086816,Q1983634
Q107086817,Q1983634
Q107086823,Q1983634
Q107086821,Q1983634
Q107086826,Q1983634
Q107086825,Q1983634
Q107086830,Q1983634
Q107086828,Q1983634
Q107086829,Q1983634
Q107086832,Q1983634
Q107086836,Q1983634
Q107086837,Q1983634
Q107088691,Q1983634
Q107088702,Q1983634
Q107088705,Q1983634
Q79883068,Q1983634
Q94950990,Q1983634
Q97261746,Q1983634
Q106839950,Q1983634
Q106921202,Q1983634
Q106962223,Q1983634
Q107085975,Q1983634
Q107085978,Q1983634
Q107085979,Q1983634
Q107085976,Q1983634
Q107085980,Q1983634
Q107085986,Q1983634
Q107085987,Q1983634
Q107085984,Q1983634
Q107085985,Q1983634
Q107085991,Q1983634
Q107085988,Q1983634
Q107085995,Q1983634
Q107085992,Q1983634
Q107085993,Q1983634
Q107085998,Q1983634
Q107085999,Q1983634
Q107086003,Q1983634
Q107086012,Q1983634
Q107086013,Q1983634
Q107086016,Q1983634
Q107086026,Q1983634
Q107086027,Q1983634
Q107086031,Q1983634
Q107086474,Q1983634
Q107086475,Q1983634
Q107086478,Q1983634
Q107086479,Q1983634
Q107086477,Q1983634
Q107086482,Q1983634
Q107086483,Q1983634
Q107086480,Q1983634
Q107086481,Q1983634
Q107086484,Q1983634
Q107086490,Q1983634
Q107086491,Q1983634
Q107086488,Q1983634
Q107086489,Q1983634
Q107086494,Q1983634
Q107086495,Q1983634
Q107086493,Q1983634
Q107086498,Q1983634
Q107086499,Q1983634
Q107086497,Q1983634
Q107086502,Q1983634
Q107086503,Q1983634
Q107086500,Q1983634
Q107086506,Q1983634
Q107086507,Q1983634
Q107086504,Q1983634
Q107086505,Q1983634
Q107086510,Q1983634
Q107086508,Q1983634
Q107086509,Q1983634
Q20872926,Q1983634
Q21034451,Q1983634
Q21088451,Q1983634
Q21249115,Q1983634
Q21503712,Q1983634
Q21996854,Q1983634
Q25644131,Q1983634
Q27530711,Q1983634
Q28789990,Q1983634
Q28925697,Q1983634
Q29234181,Q1983634
Q29878730,Q1983634
Q29904538,Q1983634
Q31320055,Q1983634
Q31320088,Q1983634
Q31801097,Q1983634
Q35076937,Q1983634
Q35295663,Q1983634
Q38523624,Q1983634
Q41778787,Q1983634
Q42577911,Q1983634
Q45339308,Q1983634
Q56763691,Q1983634
Q58860736,Q1983634
Q59627149,Q1983634
Q60338178,Q1983634
Q60687588,Q1983634
Q61466896,Q1983634
Q61650286,Q1983634
Q61702065,Q1983634
Q61915792,Q1983634
Q63549449,Q1983634
Q65408910,Q1983634
Q65592857,Q1983634
Q105764160,Q1956640
Q6700184,Q1752440
Q107088710,Q1983634
Q107088711,Q1983634
Q107088709,Q1983634
Q107088719,Q1983634
Q107088716,Q1983634
Q107088717,Q1983634
Q107088723,Q1983634
Q107088724,Q1983634
Q107090612,Q1983634
Q107090616,Q1983634
Q107090620,Q1983634
Q107158970,Q1983634
Q107158971,Q1983634
Q107158969,Q1983634
Q107158974,Q1983634
Q107158975,Q1983634
Q107158972,Q1983634
Q107158973,Q1983634
Q107158978,Q1983634
Q107158979,Q1983634
Q107158976,Q1983634
Q107158977,Q1983634
Q107158982,Q1983634
Q107158983,Q1983634
Q107158980,Q1983634
Q107158981,Q1983634
Q107158986,Q1983634
Q107158987,Q1983634
Q107158984,Q1983634
Q107158985,Q1983634
Q107158990,Q1983634
Q107158991,Q1983634
Q107158988,Q1983634
Q107158989,Q1983634
Q107158994,Q1983634
Q107158995,Q1983634
Q107158992,Q1983634
Q107158993,Q1983634
Q107158998,Q1983634
Q107158999,Q1983634
Q107158996,Q1983634
Q107158997,Q1983634
Q107159002,Q1983634
Q107159003,Q1983634
Q107159000,Q1983634
Q107159001,Q1983634
Q107159007,Q1983634
Q107159004,Q1983634
Q107159005,Q1983634
Q107159010,Q1983634
Q107159008,Q1983634
Q107159009,Q1983634
Q107159015,Q1983634
Q107159012,Q1983634
Q107159013,Q1983634
Q107159018,Q1983634
Q107159019,Q1983634
Q107159017,Q1983634
Q107159023,Q1983634
Q107159021,Q1983634
Q107159026,Q1983634
Q107159027,Q1983634
Q107159024,Q1983634
Q107159025,Q1983634
Q107159030,Q1983634
Q107159031,Q1983634
Q107159029,Q1983634
Q107159034,Q1983634
Q107159035,Q1983634
Q107159032,Q1983634
Q107159033,Q1983634
Q107159038,Q1983634
Q107159039,Q1983634
Q107159036,Q1983634
Q107159037,Q1983634
Q107159042,Q1983634
Q107159043,Q1983634
Q107159040,Q1983634
Q107159041,Q1983634
Q107159046,Q1983634
Q107159047,Q1983634
Q107159044,Q1983634
Q107159045,Q1983634
Q107159050,Q1983634
Q107159051,Q1983634
Q107159048,Q1983634
Q107159049,Q1983634
Q107159054,Q1983634
Q107159055,Q1983634
Q107159052,Q1983634
Q107159053,Q1983634
Q107159058,Q1983634
Q107159059,Q1983634
Q107159056,Q1983634
Q107159057,Q1983634
Q107159087,Q1983634
Q107159090,Q1983634
Q107159088,Q1983634
Q107159089,Q1983634
Q114143831,Q1156766
Q107159091,Q1983634
Q107159094,Q1983634
Q107159092,Q1983634
Q107159093,Q1983634
Q107159098,Q1983634
Q107159099,Q1983634
Q107159096,Q1983634
Q107159097,Q1983634
Q107159102,Q1983634
Q107159103,Q1983634
Q107159100,Q1983634
Q107159101,Q1983634
Q107159106,Q1983634
Q107159107,Q1983634
Q107159104,Q1983634
Q107159105,Q1983634
Q107159110,Q1983634
Q107159111,Q1983634
Q107159108,Q1983634
Q107159114,Q1983634
Q107159115,Q1983634
Q107159112,Q1983634
Q107159113,Q1983634
Q107159118,Q1983634
Q107159119,Q1983634
Q107159116,Q1983634
Q107159117,Q1983634
Q107159122,Q1983634
Q107159123,Q1983634
Q107159120,Q1983634
Q107159127,Q1983634
Q107159124,Q1983634
Q107159125,Q1983634
Q107159130,Q1983634
Q107159131,Q1983634
Q107159128,Q1983634
Q107159134,Q1983634
Q107159135,Q1983634
Q107159132,Q1983634
Q107159133,Q1983634
Q107159138,Q1983634
Q107159139,Q1983634
Q107159136,Q1983634
Q107159137,Q1983634
Q107159142,Q1983634
Q107159143,Q1983634
Q107159140,Q1983634
Q107159141,Q1983634
Q107159146,Q1983634
Q107159147,Q1983634
Q107159144,Q1983634
Q107159145,Q1983634
Q107159150,Q1983634
Q107159151,Q1983634
Q107159148,Q1983634
Q107159149,Q1983634
Q107159154,Q1983634
Q107159155,Q1983634
Q107159152,Q1983634
Q107159153,Q1983634
Q107159158,Q1983634
Q107159159,Q1983634
Q107159157,Q1983634
Q107159162,Q1983634
Q107159163,Q1983634
Q107159160,Q1983634
Q107159161,Q1983634
Q107159166,Q1983634
Q107159167,Q1983634
Q107159164,Q1983634
Q107159165,Q1983634
Q107159170,Q1983634
Q107159171,Q1983634
Q107159168,Q1983634
Q107159169,Q1983634
Q107159174,Q1983634
Q107159172,Q1983634
Q107159173,Q1983634
Q107159176,Q1983634
Q107159187,Q1983634
Q107159191,Q1983634
Q107159188,Q1983634
Q107159189,Q1983634
Q107159194,Q1983634
Q107159195,Q1983634
Q107159192,Q1983634
Q107159193,Q1983634
Q107159198,Q1983634
Q107159199,Q1983634
Q107159196,Q1983634
Q107159197,Q1983634
Q107159200,Q1983634
Q107562662,Q1983634
Q107562661,Q1983634
Q107562666,Q1983634
Q107562664,Q1983634
Q107562665,Q1983634
Q107562670,Q1983634
Q107562668,Q1983634
Q107562676,Q1983634
Q4745675,Q1307911
Q122926510,Q1189494
Q107562678,Q1983634
Q107562677,Q1983634
Q108375718,Q1984412
Q111014779,Q1983634
Q113837632,Q1983634
Q115145817,Q1984412
Q121268967,Q1983634
Q122007061,Q1983634
Q123689044,Q1983634
Q124221750,Q1983634
Q124290101,Q1983634
Q124290106,Q1983634
Q124290109,Q1983634
Q124290124,Q1983634
Q124290131,Q1983634
Q124290140,Q1983634
Q124425639,Q1983634
Q124499809,Q1983634
Q124527864,Q1983634
Q124556195,Q1983634
Q124562843,Q1983634
Q124565134,Q1983634
Q124624565,Q1983634
Q124637789,Q1983634
Q124637798,Q1983634
Q124637846,Q1983634
Q124637848,Q1983634
Q124637858,Q1983634
Q124637865,Q1983634
Q124637873,Q1983634
Q124637879,Q1983634
Q124637882,Q1983634
Q124637907,Q1983634
Q124637904,Q1983634
Q124637909,Q1983634
Q124637914,Q1983634
Q124637915,Q1983634
Q124637920,Q1983634
Q124667241,Q1983634
Q124676865,Q1983634
Q124692689,Q1983634
Q125252021,Q1983634
Q125288804,Q1983634
Q125451354,Q1983634
Q61071000,Q1984412
Q8060797,Q1156766
Q125017101,Q1790886
Q6766499,Q1150312
Q231270,Q2325516
Q271653,Q2330715
Q472956,Q2330715
Q3121614,Q2330715
Q3328116,Q2330715
Q3329445,Q2330715
Q5668998,Q2330715
Q5724201,Q2330715
Q5752337,Q2330715
Q5798553,Q2330715
Q5859647,Q2330715
Q5923881,Q2330715
Q5945091,Q2330715
Q5994020,Q2330715
Q7366518,Q2325516
Q7622481,Q2325516
Q99518205,Q2365041
Q117464770,Q2392686
Q121462767,Q2392686
Q125226505,Q2330715
Q974365,Q2408653
Q16301778,Q2330715
Q1047,Q1996554
Q96591933,Q1993250
Q99872131,Q1984414
Q105695327,Q2254415
Q105696901,Q2254415
Q105703220,Q2254415
Q105714926,Q2254415
Q105715648,Q2254415
Q106947044,Q1984414
Q108830122,Q1984414
Q112027962,Q1984414
Q122616721,Q2158268
Q124371679,Q1984412
Q588933,Q2303719
Q3801407,Q2265699
Q16149983,Q2254415
Q3088503,Q1295544
Q124521530,Q2050339
Q18875378,Q2050339
Q39313518,Q2143064
Q53567514,Q2050339
Q124371593,Q1250849
Q5893182,Q1984414
Q5893182,Q1984427
Q56750832,Q1996477
Q109591690,Q2540772
Q109792549,Q2520180
Q117357969,Q2520166
Q558252,Q2527423
Q736833,Q2527423
Q4749380,Q2505231
Q6154243,Q2533493
Q20005815,Q2533493
Q56346897,Q2522479
Q110720721,Q1784152
Q112882140,Q2477983
Q982339,Q726673
Q2537149,Q2464565
Q5115014,Q2447438
Q5951980,Q2426677
Q8052405,Q715978
Q45537703,Q715978
Q45537957,Q715978
Q56823426,Q721854
Q65800025,Q715978
Q113038990,Q2325516
Q311145,Q2587830
Q2480182,Q2587830
Q10320273,Q2587830
Q3163111,Q2426677
Q84842844,Q726673
Q6555528,Q2050339
Q108319499,Q1790886
Q109319020,Q2254415
Q16142200,Q817393
Q2442793,Q817393
Q47113823,Q1790886
Q96625109,Q2330715
Q116036168,Q2330715
Q117067184,Q2330715
Q123763816,Q2330715
Q8196130,Q2330715
Q16300865,Q2330715
Q66517156,Q2330715
Q66518182,Q2330715
Q4723885,Q2330715
Q6109581,Q2330715
Q6386504,Q2330715
Q120783395,Q2330715
Q8962474,Q2330715
Q5295761,Q2526737
Q25136935,Q2527423
Q105813060,Q817393
Q104708943,Q817393
Q112360452,Q817393
Q52370600,Q1955201
Q121102914,Q862086
Q129817,Q871904
Q5603,Q837881
Q106893818,Q840648
Q118024181,Q817393
Q125499805,Q817393
Q81894312,Q2964255
Q6080946,Q2993629
Q8743,Q846570
Q159907,Q842438
Q7149273,Q842438
Q1226328,Q2643509
Q2496231,Q2685033
Q18355929,Q2657969
Q64734866,Q2643509
Q64734869,Q2643509
Q64929797,Q2657969
Q116945069,Q2602505
Q19667478,Q2590690
Q64027141,Q2605658
Q123479563,Q2826286
Q1061473,Q2891032
Q3364640,Q2849692
Q6537777,Q2859361
Q112159061,Q2602505
Q982845,Q2605053
Q104433261,Q2643509
Q262608,Q1075293
Q47691741,Q1075293
Q13089797,Q940348
Q74177,Q1898438
Q124547258,Q1075293
Q1069768,Q861054
Q106897530,Q923163
Q83854821,Q893594
Q312098,Q893594
Q4791212,Q1130350
Q6265621,Q1130350
Q47691741,Q974693
Q31823478,Q1129737
Q42869,Q974693
Q183532,Q974693
Q262608,Q974693
Q381982,Q974693
Q63564751,Q846570
Q124996426,Q893594
Q3081899,Q893594
Q2489084,Q1130350
Q3089681,Q1130350
Q4201152,Q1130350
Q6967319,Q1130350
Q7405409,Q1130350
Q7862935,Q1130350
Q16182149,Q1130350
Q61879364,Q2995285
Q12485521,Q1130350
Q12489654,Q1130350
Q12494535,Q1130350
Q108764155,Q2464565
Q12509210,Q1130350
Q43203,Q1058496
Q103939,Q1041917
Q12509203,Q1130350
Q43379532,Q1060991
Q56598086,Q1025746
Q12471431,Q1130350
Q12499995,Q1130350
Q15507048,Q1130350
Q12523724,Q1130350
Q13096502,Q1130350
Q28724124,Q1130350
Q114143209,Q2643509
Q80132995,Q2997267
Q121225479,Q3066236
Q69319,Q3003133
Q7924323,Q3036334
Q10271849,Q3066236
Q25455216,Q3025624
Q18421384,Q1130350
Q19726515,Q1130350
Q47478,Q3243684
Q98590669,Q3090691
Q208117,Q3094841
Q3291272,Q3154489
Q7346768,Q2886395
Q55704,Q3521998
Q99036498,Q3509835
Q109044498,Q3474642
Q231270,Q3476361
Q1283560,Q3513756
Q1884352,Q3550146
Q7463232,Q3543292
Q12949143,Q3573554
Q15686322,Q3543292
Q52395487,Q3514225
Q124416562,Q1810442
Q109380045,Q3154490
Q123479331,Q3088284
Q41590859,Q3150506
Q84707567,Q3267812
Q106074425,Q3303849
Q125018388,Q3352263
Q125307165,Q3459762
Q315132,Q3315585
Q465693,Q3300127
Q6153507,Q3267812
Q16337763,Q3299468
Q61982063,Q3339282
Q19943222,Q1130350
Q65213697,Q1130350
Q66658828,Q1130350
Q124117225,Q1130350
Q110064738,Q1130350
Q120644337,Q4018490
Q4492816,Q3812650
Q10313638,Q3981009
Q16144697,Q3816974
Q112893083,Q3154488
Q118798666,Q4131845
Q454388,Q4172847
Q465222,Q4172847
Q562592,Q4172847
Q983553,Q4172847
Q2777816,Q4116880
Q5041871,Q4172847
Q25644637,Q4144673
Q62717119,Q4172847
Q64733076,Q4115525
Q85972824,Q2426677
Q95887363,Q5025138
Q101555554,Q4988656
Q105414754,Q4172847
Q109273607,Q5101691
Q110417645,Q4958704
Q113455747,Q5187097
Q114259235,Q5100627
Q114777072,Q4172847
Q121639181,Q5147921
Q507809,Q4969441
Q1087159,Q4269361
Q1710856,Q4204829
Q3479666,Q4958712
Q5043564,Q5098727
Q11864418,Q4200587
Q62273763,Q5147921
Q42869,Q1189552
Q44214120,Q1189552
Q111729508,Q1189552
Q121323685,Q3850712
Q10993,Q4450068
Q105396559,Q4690173
Q229545,Q4357542
Q3518489,Q4387218
Q6366019,Q4713742
Q28810197,Q4690190
Q25464838,Q1130350
Q110770634,Q3476361
Q112893083,Q3476364
Q105758735,Q2935829
Q4879422,Q2972784
Q41590859,Q5030931
Q89124810,Q4775051
Q111424948,Q4775051
Q113551124,Q4887679
Q114766476,Q4770873
Q117107965,Q4917673
Q123269737,Q4921389
Q260011,Q4823807
Q333521,Q4775051
Q21405811,Q4775051
Q21405811,Q4783164
Q58482889,Q4783159
Q66364345,Q4783159
Q66737999,Q4810479
Q112060281,Q6122670
Q112167501,Q6122670
Q112200133,Q6122670
Q112640198,Q6122670
Q112640787,Q6122670
Q112657696,Q6122670
Q112657738,Q6122670
Q113392557,Q6122670
Q113412938,Q6122670
Q114959874,Q1211934
Q115676002,Q6122670
Q116944401,Q6122670
Q116944551,Q6122670
Q60683857,Q1146100
Q25095399,Q3244280
Q7129626,Q5601752
Q41590859,Q5448582
Q60835290,Q5501667
Q102055307,Q6022567
Q110272481,Q5946834
Q124299832,Q5799878
Q603855,Q5602105
Q1444545,Q6013982
Q3081574,Q5448582
Q3635141,Q5619893
Q4724963,Q5619893
Q99189796,Q6122670
Q99872131,Q6122670
Q104511949,Q6122670
Q104517401,Q6122670
Q104523310,Q6122670
Q104524240,Q6122670
Q104530903,Q6122670
Q104532079,Q6122670
Q104532160,Q6122670
Q104532234,Q6122670
Q106807821,Q6122670
Q106807824,Q6122670
Q106947044,Q6122670
Q107342805,Q6122670
Q107347973,Q6122670
Q108375718,Q6122670
Q108830122,Q6122670
Q109591497,Q6122670
Q112027962,Q6122670
Q107196846,Q6122670
Q7313017,Q6122670
Q109679404,Q6025447
Q109679772,Q6025447
Q122334,Q6122670
Q292175,Q6105755
Q1173640,Q6122670
Q6092168,Q6105755
Q6102896,Q6105755
Q94416395,Q6122670
Q12243383,Q1165171
Q28709747,Q6122670
Q56612918,Q6122670
Q57140924,Q6122670
Q61071000,Q6122670
Q62716292,Q6122670
Q65961418,Q1165171
Q110714309,Q6651902
Q540784,Q6510842
Q6872248,Q6501380
Q64813671,Q6510842
Q124547258,Q1146100
Q276278,Q1150312
Q58839036,Q1150312
Q63028033,Q1150312
Q112893083,Q4065203
Q125192453,Q4793316
Q12214520,Q4775051
Q54875349,Q4775051
Q110552766,Q1283606
Q124780348,Q5725477
Q96100148,Q3244280
Q124412227,Q6747710
Q35171,Q7435494
Q98590669,Q7334608
Q101535407,Q6935055
Q107104827,Q7421015
Q110152913,Q7435494
Q1065595,Q7435494
Q4704071,Q7285021
Q5056470,Q7361511
Q39798788,Q7507476
Q56650868,Q7361512
Q106094143,Q7129609
Q107133345,Q6122670
Q120999352,Q7129609
Q15452796,Q7023290
Q105414850,Q1413685
Q4704719,Q1413685
Q6745422,Q1294018
Q42869,Q1344183
Q127481,Q1365830
Q162202,Q6025447
Q1058,Q6889284
Q94416395,Q7023235
Q94416395,Q7023242
Q97897216,Q6158123
Q107347973,Q7023232
Q107347973,Q7023270
Q108375718,Q7023204
Q108830122,Q6981120
Q108830122,Q7023244
Q110267467,Q6351844
Q112107893,Q7015349
Q112158787,Q7015349
Q112167501,Q7015349
Q112294351,Q7015349
Q113392557,Q7015349
Q115211177,Q7015349
Q116944401,Q7015349
Q116944551,Q7015349
Q123383206,Q6122670
Q124371679,Q6122670
Q124371679,Q6981120
Q124371679,Q7023219
Q124418386,Q6935055
Q124830640,Q6122670
Q124830640,Q7023219
Q124830640,Q7023252
Q2438004,Q6913086
Q66421952,Q7023212
Q112645332,Q6122670
Q15439984,Q6122670
Q717075,Q1200528
Q172261,Q1261777
Q98704623,Q7125803
Q108602003,Q7125803
Q3877423,Q7032863
Q4767213,Q7108926
Q7397905,Q7125803
Q29418661,Q7032863
Q42,Q7994501
Q98142593,Q7994501
Q120971218,Q7994501
Q123856249,Q8102636
Q1165505,Q10312754
Q7705123,Q10312754
Q14949473,Q10312754
Q85909187,Q1266626
Q59963338,Q1464994
Q68030094,Q12180107
Q99872131,Q7851701
Q107347973,Q7690952
Q108375718,Q7691050
Q111173624,Q7821008
Q112294351,Q7928623
Q4757333,Q7531942
Q5385623,Q7691049
Q105670122,Q1509140
Q98857403,Q10312754
Q125191139,Q1464994
Q56876263,Q1467740
Q61000459,Q1483997
Q116194186,Q7294310
Q117260542,Q7294310
Q7563153,Q3015339
Q22681528,Q3072663
Q55210,Q1672477
Q85627863,Q1672477
Q100793353,Q6122670
Q262413,Q1672477
Q11870373,Q1673765
Q110831026,Q10312754
Q3444836,Q11858947
Q15460764,Q10800567
Q81425626,Q1464994
Q89124810,Q14802184
Q98592723,Q14475920
Q101555554,Q14802184
Q107104827,Q14875067
Q111424948,Q14802184
Q117107965,Q12641662
Q122229761,Q6935055
Q1505157,Q1760969
Q18537310,Q12720866
Q112900826,Q6122670
Q114392,Q7361505
Q446481,Q16129257
Q11905654,Q16110762
Q18687997,Q16109294
Q97397396,Q6913086
Q100898433,Q16968806
Q106241570,Q16212442
Q107104827,Q16212004
Q113392356,Q7015349
Q11958187,Q11858947
Q57247307,Q6122670
Q1698,Q32360797
Q33391,Q32360797
Q94416395,Q28180816
Q470848,Q32360797
Q945042,Q32360797
Q1161320,Q32360797
Q1362273,Q28195536
Q1284580,Q32360797
Q15499846,Q39088282
Q26721158,Q29467489
Q64779970,Q30591180
Q91896073,Q18690772
Q96401201,Q17074661
Q98844968,Q17279877
Q106827505,Q18690772
Q107689548,Q17091328
Q108343677,Q18690772
Q110629705,Q17072635
Q111644604,Q1800513
Q113453491,Q18690772
Q114994218,Q1921225
Q115943683,Q18690772
Q234207,Q1752440
Q4501826,Q17072635
Q16053346,Q2859361
Q18175804,Q18690772
Q18694628,Q18690772
Q21016623,Q18690772
Q21588604,Q18690772
Q23900851,Q17074661
Q24009638,Q18690772
Q24204636,Q17072635
Q28782793,Q18690772
Q47111443,Q18690772
Q47198138,Q18690772
Q47436549,Q18690772
Q71864135,Q7541523
Q104126868,Q7541523
Q101087426,Q17507448
Q104530504,Q18690619
Q104701538,Q18690619
Q114254754,Q17280792
Q121227361,Q18285228
Q372188,Q18690772
Q379684,Q18690772
Q1136086,Q18690772
Q1815139,Q18690772
Q4125669,Q18449340
Q4357821,Q18690686
Q4357824,Q18690772
Q4406437,Q18690772
Q4970090,Q18690686
Q4970131,Q18690772
Q5262377,Q18690772
Q5752813,Q18690772
Q6050471,Q18690686
Q20742381,Q18449340
Q88804781,Q25385188
Q104532379,Q24189643
Q111017932,Q26085464
Q117161990,Q24251468
Q123470676,Q25682470
Q6375958,Q20311212
Q6688596,Q22083533
Q12681904,Q24906504
Q68508070,Q57026211
Q80132995,Q40554819
Q109602556,Q57026211
Q112158787,Q41201692
Q120999334,Q55590654
Q443424,Q48797661
Q62717119,Q57026211
Q33391,Q63075063
Q106478454,Q58894654
Q952181,Q63075063
Q4086106,Q61081385
Q4133166,Q63075063
Q7349692,Q65445048
Q12214520,Q14802184
Q54875349,Q14802184
Q16148966,Q17074661
Q97498685,Q15215155
Q101429554,Q15215155
Q23761876,Q4811101
Q25659208,Q18690772
Q41750368,Q18690772
Q47489679,Q18690772
Q10285724,Q3300127
Q1238931,Q32360797
Q7220301,Q28195536
Q56750832,Q39091101
Q20751623,Q3026394
Q1100953,Q18690686
Q111367787,Q17074661
Q123401440,Q17074661
Q53411067,Q4855425
Q107608568,Q4356656
Q32945224,Q4689053
Q6555528,Q18707533
Q95884227,Q94696335
Q104639580,Q41201692
Q106807783,Q41201692
Q106807780,Q41201692
Q56750832,Q48800618
Q61059,Q32360797
Q123511219,Q65445048
Q175078,Q32360797
Q180899,Q32360797
Q2121062,Q16821119
Q114766042,Q1956640
Q26903396,Q1956640
Q125152941,Q16007968
Q29643887,Q5555460
Q64685871,Q5551426
Q2610508,Q2091237
Q115861160,Q6744780
Q115328488,Q7856433
Q124371593,Q6122670
Q11957043,Q18690772
Q105671410,Q1983634
Q113454300,Q7125803
Q32860582,Q7125803
Q65657929,Q29705197
Q53692241,Q2143064
Q4773772,Q7232621
Q27244414,Q7586018
Q11172919,Q18690772
Q72212054,Q2376604
Q113501612,Q2330715
Q118867799,Q2330715
Q124828685,Q2584186
Q969855,Q2384959
Q25424521,Q2584186
Q5293462,Q7129609
Q6837231,Q10312754
Q73028380,Q2426677
Q56885388,Q2426677
Q125516412,Q4724069
Q104171194,Q5025138
Q7295166,Q2426677
Q89041398,Q2164468
Q16132234,Q2309935
Q66015238,Q7032863
Q97546132,Q7541523
Q15273602,Q7361512
Q119729526,Q6488006
Q18348652,Q2643509
Q194781,Q6127409
Q110949447,Q7015203
Q66266414,Q16056484
Q6240850,Q17074661
Q20751623,Q48816328
Q73044888,Q2859361
Q47923457,Q2859361
Q48078431,Q2859361
Q56370460,Q2859361
Q55991386,Q65967295
Q115471311,Q3088284
Q123477371,Q3088284
Q123482752,Q3088284
Q6219541,Q3237695
Q17086678,Q3244280
Q42869,Q3476361
Q122925623,Q3521998
Q221482,Q3474201
Q6248966,Q3476361
Q87397860,Q3303849
Q111173517,Q3267812
Q124290716,Q4690178
Q40375198,Q4713742
Q4039,Q3916714
Q116944678,Q4058325
Q95442192,Q3303849
Q1113353,Q3026375
Q30694338,Q6428193
Q2388576,Q6122670
Q14918803,Q6067976
